restaurant,review,restaurant_rate,review_rate,total_reviews,review_date,latitude,longitude,categories
La Carnita,"The noise level in this place is high, very high. The seating is rustic, some stools without backs and benches.The service is very friendly and efficient.We had their margarita on the rocks, which was fine; a good proportion of alcohol to liquid.We followed this by the Cava from Penendes which was also fine at about $50 the bottle. The other wines were all from Prince Edward County.We started with the Mexican Street corn, which was spicy, messy, but well done, and tasty.We also had the tortilla chips with spicy bean and queso dip. Plenty of chips, home-made, crisp, and dusted in ancho chilli powder. The dip was rich and peanut like. A good choice.The pollo frito taco was excellent. Very full, plenty of crisp chicken. The fried cod and red cabbage taco was also good, not too greasy and slightly soft.The meatballs were beautifully spiced and rich, plenty of them.The carne assada was also excellent.Overall we were pleasantly surprised by the quality of food. The noise level was a distraction, so much so, that it lost two stars on this count.Total bill $130 for two",4.0,3.0,448,2017-03-23,43.656012,-79.409684,Mexican
La Carnita,"We came here for dinner ( no reservation) on a Saturday evening around 5:30pm and were able to find seating without any problem. It's okay for babies/toddler but not for long as the music is quite loud and place is bit dark ( perfect for date nights or single people). Service was good.About food- we started off with tortilla chips and guacamole (very tasty) and Margeritas ( which was just ok). Tacos- vegetarian and with meat/fish were very good. We had 5 tacos, guac/chips and couple of drinks for about $80...that's the only drawback ( it's bit pricey). Food in general was spicy, but flavourful ( just beware of spice level). But certainly wouldn't stop us from coming back again. Next time we will only stick to non-alcoholic drinks DNA tacos though.",4.0,4.0,448,2017-03-25,43.656012,-79.409684,Mexican
La Carnita,"Will not be returning. I came with a group of my girlfriends on a Sunday evening for her birthday and let me tell you what a disappointment this establishment is. Upon making the reservation for our table they informed us there would be a gratuity included with the bill no problem.. However, I felt because they new they would be charging us 18% of the bill, we were totally snaked from any real ""service"" at all. Not once did our waitress ask if we were doing ok,  not once did she ask if we wanted refills on our drinks, instead we had to remind her of them twice. Mind you, the place was NOT busy so I don't know what the deal was...Our churros were stale, my food drenched in condiments rather than any shrimp at all and our bill came to a hefty 350$ with a generous 50$ gratuity charge.. LOL Over priced... service sucks",4.0,1.0,448,2017-07-17,43.656012,-79.409684,Mexican
La Carnita,"Love it. Have been coming here regularly since it opened. My favorite tacos in the city. Their combinations of flavours and textures is unmatched, imho. Also, great starters, cocktails, desserts and staff. *****UPDATE Went back a few months after my review and my experience was the polar opposite of what it had been previously. I've been to this restaurant probably a dozen times and this was by far the most disappointing. No one working there seemed to care. Some of the food was cold, the service was indifferent, and not surprising, the place was half empty.",4.0,5.0,448,2017-09-15,43.656012,-79.409684,Mexican
La Carnita,"I was fortunate to go here over the past weekend and for the first time there was no line up. I absolute love this place. The tacos are great and the service is great and fast. If there is no line up, one could actually come here for a quick lunch during the weekdays. It takes approximately 3 tacos to fill the average person from my experiences.My suggestions are to try the ceviche and chorizo tacos.The only aspect I would change is to lower the volume of the music to allow patrons to talk normally instead of yelling.",4.0,4.0,448,2016-06-22,43.656012,-79.409684,Mexican
La Carnita,"This place is a must visit if you're going to visit Toronto. The portions are huge and the flavor is spot on. My favorite was hands down the street corn. There are always lines out the door (especially since they don't take reservations) so I highly recommend you coming by right when they open to avoid a long wait. I came here with a party of four and waited about 10 minutes when I came shortly after they opened. The taco thirst is real, guys. The taco thirst is REAL.",4.0,5.0,448,2016-11-03,43.656012,-79.409684,Mexican
Bua Thai Restaurant,"I've been here about a half dozen times and have found their food and service to be consistent and excellent, especially for the great price!  This has been my go-to with co-workers for lunch on Fridays and is filling, delicious, and easy on the wallet!  The service is very quick, and the atmosphere and décor makes me feel quite comfortable here.",4.0,5.0,35,2017-12-15,43.67485,-79.396803,Thai
Bua Thai Restaurant,This review is for the takeout only. This was a last minute choice as the perennial fav for take out/delivery wouldn't deliver at the friend's place we were dinning. This place is right around the corner so we decided to pick up from here. Initial impression for the restaurant was pleasant and its a nice clean place with plenty of seating. Word of advise though you they don't use the same names for the popular dishes so it is suggested one go through the description and the rice is extra.Pick up was easy and there is a discount if you pay cash. The food was packed well.  Here is a play by playSoups were good or maybe it was the cold weather that elevated the dishMango salad good as well and better than the popular spot IMOPeanut curry (Panang) hmm this is a fav but was disappointing. The texture was of a cross between the satay sauce and curry sauce one associates with this dish. Hmm not pleasant at all.Young Coconut curry. Average and it was hard to identify the curry taste. Red Curry was decent and much better than the other options here.Coconut shrimp were OK.Pad Thai. Below average.Hmmm with a standard being set high in Toronto for mainstream Thai take out/delivery I think they have their work cut out for them. 2.5 stars for the take out experience.,4.0,3.0,35,2017-12-10,43.67485,-79.396803,Thai
Bua Thai Restaurant,"Nom nom. So good! Love the Pad Thai. I come here often! Cheap and delicious. That's my thing. It's cozy, not a ton of seats but I always get a seat within a few minutes. Food comes out quick, which is perfect since I start salivating on the walk there just thinking about it. Staff is not unfriendly but also aren't very talkative or expressive. But I forgive them. They bring me the cheap and delicious so that's all I need from them!The spring rolls are to die for, although would I actually die I would miss those spring rolls so much.The soup varies but is always good.I find it odd that they don't take debit, cash or credit only. But not a problem because: cheap!To be fair I only ever get lunch specials so maybe it's not all cheap.They have those delicious teeny tiny fruit candies at the door. It's the small things like that, that make it great.Decor and ambiance is ok but again we forgive its lack of fabulousness because (say it with me) - cheap and delicious!Go! But not during my lunch, I don't want to have to wait for a seat.",4.0,4.0,35,2017-11-06,43.67485,-79.396803,Thai
Bua Thai Restaurant,"The lunch special is definitely a bang for your buck. You pay $10+tax and you get soup, a spring roll, and your main. It's a lot of food! I alternate between their green chicken curry and pad thai. I feel like you can determine whether or not a Thai restaurant is good by trying their pad thai, and Bua Thai's pad thai noodles are so saucy, chewy, and overall delicious. It's often dead in the restaurant when my coworkers and I come in for lunch (around 12pm-1pm). They have very attentive service. My water glass is always full, and food arrives quick enough you're not questioning their quality. I've had Bua Thai 4 days straight once, and I would honestly have it every day if I could, but it usually results in a deep food coma at my desk.",4.0,5.0,35,2017-12-06,43.67485,-79.396803,Thai
Bua Thai Restaurant,"Came for dinner at 8:30pm on Saturday with no reservations; got seats right away (there were only 4-5 tables full), and they close at 9pm.Service was friendly, but the girl who took our order was not very good at describing the dishes and got confused by simple questions. There was an older man who took a couple of to go orders, and he was much more informative.The food was excellent! We had the beef satay, spring rolls, wonton soup, basil fried rice, pad Thai and pad see ew. All had really good flavor, were really hot, and the spicy level was just right (always a challenge with Thai food).Prices were reasonable and portions were good size.Would definitely return!",4.0,4.0,35,2017-07-12,43.67485,-79.396803,Thai
Bua Thai Restaurant,Great Thai food. Was not too busy on a Saturday night. Curries were good. Had plenty of sauce.,4.0,4.0,35,2017-10-10,43.67485,-79.396803,Thai
Bua Thai Restaurant,"Delicious! I was getting a quick lunch with a friend before heading over to a concert, and she found this place through Yelp. It's already been a month since then, so I can't really remember everything we ordered. I personally got the pineapple fried rice, and it was so good. The rice was so flavourful, and there were fat pieces of shrimp in it. You could tell they didn't really skimp out on the ingredients, because at the end I had more extra stuff than rice. It's also presented pretty nicely. Service wise, they're okay. The lady who served us was nice, but came over to tell us the dessert we ordered was unavailable only to return two minutes later to say that it was. They take cash or credit only.",4.0,4.0,35,2016-12-03,43.67485,-79.396803,Thai
Bua Thai Restaurant,"I ended up at this place because it was rush hour. What a great decision!i had cocounut soup, amazing! As well as tofu satay skewers, came with an amazing peanut sauce. I was satisfied, I will definitely head back when I am in the area.",4.0,5.0,35,2016-11-05,43.67485,-79.396803,Thai
Bua Thai Restaurant,"I'm not sure why this restaurant is so highly rated - I pretty much compare every Thai place to Pai in downtown, which is both authentic and uses great authentic ingredients. I thought I'd try it out - so I ordered the Pad Thai, Red Curry with roasted Duck, and Tom Yum Soup. First, the soup was really not that deep or flavourful. It wasn't really very tangy at all - the lemon and galangal/ginger flavour was pretty low. The soup doesn't even have any heat. There were also no sliced red chilis, tomatoes, onions, and the deep flavour of real lemongrass, kaffir lime leaves and I suspect the fish sauce was on the low side - it needed more salt. Oh, the whole button mushrooms were actually wilted and the shrimp was rubbery - definitely NOT good. I suspect it was sitting in the soup all day rather than put in as the final inclusion. This was the most disappointing item on the menu. If you want Tom Yom soup, go to Pai and you'll never go back to eating this version of it. The Pad Thai was better - it tasted good, but it wasn't really Pad Thai. The dish is still fine, but I don't think they are using Tamarind, and it's not as garlicy and savoury as a more authentic version. It was also pretty dry - especially the chicken, which was probably pre-cooked, drained of all of its savory juices and simply warmed into the stir fry. They didn't use Ban Pho noodles - they opted for more thinner noodles. The red curry was pretty bland. The Taste of Thailand version is strictly superior. Theirs was creamy, but it just lacked depth and warmth, probably to not using a very authentic curry paste. What burns me is that store purchased ones are actually much better. It's not that hard to use the Maesri brand, which is actually quite good, if you can't make your own. I'm not sure what happened here, so I was also disappointed. The portions were also pretty small. That is not something I would really mention if my mind was blown away by the quality of the food, but considering my other disappointments, it's also worth mentioning. I expect to have a lot of leftovers for the next day, but there is far less than half of the total amount of food for lunch. I realize they really aren't that many great Thai places in Etobicoke - I wish Pai was out here instead of downtown Toronto - but Taste of Thailand, while not being authentic, is at least much more chefy and more flavourful in all aspects, and the prices are basically the same, you should probably just order from there. But if you really have time in your day, just go get Pai... it's SOOO much better.",4.0,2.0,35,2017-01-22,43.67485,-79.396803,Thai
Bua Thai Restaurant,"Food is good. Me and my partner both had the Pad Thai, it was pretty sweet but tasted good. Satay was great (as great as one can expect outside of SEA). Desserts -- we had a mango sticky rice, great value, but God, it's a lot to eat..., and deep fried bananas. Those were amazing.Not a fan of the 15% service charge, even for the two of us! Be careful if you're using credit as they bring you up to the front and you don't get to see your receipt until you're at the machine. You'll see the service charge in there at the bottom after the tax. Careful or you might tip twice!Overall, the food is worth it.",4.0,4.0,35,2017-03-02,43.67485,-79.396803,Thai
Bua Thai Restaurant,"Great food, had pad thai chicken and a pad thai beef for takeout.Both we very hot, very good with little nuts on top.They did take a usa credit card, as I find my usa debt card not working in Canada.",4.0,5.0,35,2017-07-17,43.67485,-79.396803,Thai
Bua Thai Restaurant,This is a great neighborhood spot. Good Thai food. I recommend the Khao Soy and the green curry.,4.0,3.0,35,2017-10-26,43.67485,-79.396803,Thai
Bua Thai Restaurant,"The food here is amazing. Each dish we ordered was different from the other and we enjoyed a fantastic flavour melange. Particular favourites were the fried snapper in red curry and the basil pad thai with tofu.What would have been an excellent dining experience was overshadowed by some of their billing practices. Two items were listed on our bill for a couple dollars higher than the menu price and were corrected by our server when we brought them up.Also, a 'service charge' of 15% was automatically added to our bill. While this may have made sense if we were a larger group, there were just 3 of us. The charge wasn't disclosed to us, and had we not checked, we would have been paying tips twice. Would return for the food, and will be vigilant with my bill-check next time.",4.0,3.0,35,2016-05-22,43.67485,-79.396803,Thai
Bua Thai Restaurant,"The sign outside the restaurant is ugly, but it's actually really nice inside!The food was great. We had the veggie platter as an appetizer and then the peanut curry and veggie pad Thai. Everything was delicious and the presentation was nice. We will definitely come back again!",4.0,5.0,35,2015-08-01,43.67485,-79.396803,Thai
Bua Thai Restaurant,"This is my absolute favourite Thai restaurant in the GTA.  I have eaten here at least 10x, and have yet to have a questionable experience.  The service is warm and friendly, the prices are reasonable (kind of cheap, actually) and the food is incredible.  My favourite dish is the peanut chicken curry, which is a bit like red curry, but even better.  It's one of the Friday specials, but the cool thing about this place is that for an extra dollar or two, you have have the specials on the days when they aren't specials (if that makes sense).  Always be sure to specify that you want veg in your curry b/c sometimes it comes with just meat (weird, but whatever).",4.0,4.0,35,2015-10-26,43.67485,-79.396803,Thai
Bua Thai Restaurant,"Really yummy food. We ordered delivery and really enjoyed everything. We got spring rolls, mango chicken, and beef coconut curry. (As another reviewer mentioned there were no veggies in the curry so just ask for them if you want them.) I'm not sure what the exact name of those meals are- I called in a hurry on moving day and had them help pick for me what to order because I had no time to look it up online. They were nice enough to choose for me and the person on the phone was patient with me when my phone kept hanging up on him.Delivery arrived quickly and everything was hot and yummy. I had the beef the next night heated up in the microwave and it was even really good the second night. Definitely would order again although for now am exploring the other options in this area, which is new for me. We may also consider eating in sometime.",4.0,4.0,35,2015-11-28,43.67485,-79.396803,Thai
Bua Thai Restaurant,"Such a random location but so thankful for it too. There aren't many restaurant options in the area, especially in this price range. The roasted duck curry was bomb. The lychee adds a very nice touch to it!",4.0,5.0,35,2016-06-29,43.67485,-79.396803,Thai
Bua Thai Restaurant,"Recommended. Curry is great here. Pad Thai isn't particularly special, but decent. I'm pretty sure this place changed it's name to Be Thai. No sign outside at all, so you need to know where you're going. Rarely busy, but take out is really quick - 15 minutes max.",4.0,4.0,35,2015-10-26,43.67485,-79.396803,Thai
Bua Thai Restaurant,This place is quick and delicious. I had the Pad Thai with shrimp (though light on the shrimp) and peanut curry with chicken with some appetizers. Spring rolls are good and crunchy and the hot and sour soup was delicious. All in all great experience for take out. Though parking is a bit of an issue.,4.0,4.0,35,2015-03-06,43.67485,-79.396803,Thai
Bua Thai Restaurant,"Go to place for delivery, it's a two black away from our house. Consistently good Thai food, never disappoints.",4.0,4.0,35,2015-02-01,43.67485,-79.396803,Thai
Bar Sybanne,"Delicious food and great atmosphere! Came here for dinner on a weekday between Christmas and New Years and it was packed. The restaurant is cozy and great for a girls night out or date night. The food is tapas style and great for sharing. My friend and I ordered a few dishes to share: beet dip, fish crudo, halloumi, fried chicken, saffron rice, and the seasonal fruit. Our favourites were the beet dip and fried chicken. The beet dip was made with yogurt and spice and served with housemade Turkish flatbread. The flatbread arrived warm and we ordered additional flatbread just to scoop up the remaining beet dip. The fried chicken was juicy and flavourful, the orange blossom honey drizzled on top was amazing (I wish they sell the honey so I can bring it home). We also tried two cocktails - Satie and Co. and English Basilica. Both were well crafted and tasted amazing. Overall, the service was good and we had a great time. Will consider coming back in the future to try other dishes and cocktails.",5.0,5.0,32,2018-01-06,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,"We recently had dinner at cosy Bar Sybanne and it was a nice experience overall.Cocktails were quite good and so was the food.  The only reason I'm giving this review four stars is due to the fact that the hummus was not a home run for me; it was too chunky for my liking and good hummus to me is the holy grail dish in any middle eastern/Lebanese cuisine. The fried chicken, tartare, halloumi and lebneh spread were all excellent. I would come back again. Reservations highly recommended.",5.0,4.0,32,2017-12-23,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,"WHAT TO TRY??!The fried chicken, the eggplant dip, the saffron rice, the steak tartare, the fish of the day and the apple cake!The fried chicken was crunchy with some sweetness, perhaps from honey but it was interesting. Comes in bite sizes but I have to warn you, the portion sizes run on the small side because this restaurant is tapas style so you might want to order another order if your party size is big. The eggplant dip is also delish. Served with gozleme which is a Turkish flatbread. Additional gozlemes cost $3 so don't think it's bread and it's free for all! The steak tartare was amazing too. Served with crunchy gozleme, the steak tartare tasted fresh and very flavourful. Lots of good ingredients mixed in there I bet in order to really draw out the flavors of the steak bits! The fish of the day is different every time. We were served a seabream with textures similar to a sea bass. Very simple grilled fish, but it's nicely complemented with Romesco sauce, salt and lemon on the side. Romesco sauce has a tomato base which is very flavourful. The saffron rice was very pretty with color and different ingredients. Definitely had a lot of saffron in the dish. The only feedback is the rice was a bit over cooked and there were clumps of rice in the dish. For dessert, we got all three! I personally liked the apple cake the most because it's the most unique dessert at the restaurant. It also is their most popular one too! It's a Moroccan spiced cake with spiced ice cream on top. The cake was spicy! Now isn't that different? It's interesting, you should try it to see if you like it! All plates are meant to be shared because of the tapas nature of the dishes. The plates are unique too with lots of different designs. Decor of the restaurant is cute and cozy. If you're wondering, the name Sybanne actually comes from combining the chef's two grandmother names together - Sybal and Anne hence Sybanne. You can also find their portraits on the wall. They were the inspirations for the chefs dishes.LAST TIP?!Make reservations because this restaurant isn't too big and it gets really busy around dinner time! They've only been open for three months so it's still a relatively new restaurant in the Ossington strip! The best seat in the house is definitely at the back with the coaches and cushions. Your party has to be five people though! There's two such seatings in the back so when you make your reservations, you can request for those seats!",5.0,4.0,32,2017-12-23,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,"When a tummy starts to have a growl for Mediterranean, my Toronto restaurant list was pretty limited but my yelp search showed up the new Bar Sybanne.  With it's many fresh 5 stars, this seems to be very promising and I would say that my Saturday dinner here didnt disappoint.The atmosphere here is modern and clean with a touch of warmth & intimacy.  Though they have a nice bar area with a few seatings and a good drink list, I would say that this Mediterranean tapas is more upscale than a simple bar.  As the evening progressed, it got fairly dark but the candlelight on each table and dimmed lightning created a nice ambiance.  Service here was friendly and welcoming.  The hostess was pretty hilarious as she asked each table for the gossip on why the group was dining out that night.  The menu is simple but flavours are richly complex than what it reads.  We were told that it was good to aim for 3 to 5 dishes depending on where we chose on the menu.  We decided on a few dips, vegetables, and 2 meat mains.  We were told that it should be enough for us and though I would say I wasn't starved leaving... it is a bit on the lighter side.Hummus dip - Lovely smooth with a nice helping of sumac and za'atar spices to keep it interesting.  The freshly grilled flat bread was the perfect way to eat it up... I will admit that we ran out of bread far faster than eating all the dip.  4/5Eggplant dip - OH WOW... ok, this was very surprisingly good.  The addition of the caramelized cippolini onions and maple syrup took this from creamy and simple to savoury sweet flavour bomb.  I loved this.  We only got one small flat bread per dip and like the hummus, we ran out of bread ... key tip, use the crispy chicken to dip this into!  5/5Brussels Sprouts - A simple vegetable dish... not at all.  Put all your preconceptions about this vegetable cause what Bar Sybanne does with it is very good.  Shredded and then fried crispy and laced with crunchy nuts and tossed in a rich sweet date sauce.  Another vegetable winner where the tastes would satisfy even the hungriest carnivore 5/5Daily Fish ... Sea Bass - This was grilled nicely... soft tender white flesh with a bit of romesco sauce and lemon to enhance.  I will tell everyone that if you don't know how to debone yourself... this might be a challenge to eat.  Thank goodness I knew how to not completely butcher it so we can enjoy it.  4/5Fried Chicken - Someone did mention that this was a very small portion size and I can understand their concern.  It is on the smaller size (and we were told the meatballs was even smaller for the same price point).  I would say treat this more like a tasty snack instead of a main.  This execution is pretty good... crispy thin shell that yields nicely to tender pieces of chicken.  It isn't my favourite fried chicken (Kaarage takes that vote) but it is a good rendition.  Careful with some of the larger pieces.  We learned they were just big cause they had really big fatty pieces of chicken skin instead of meat.  Those pieces were just a tad oilier than others 4/5Overall, this is a great addition to Ossington hot dining scene.  Food is solid with several shining dishes.  Value wise, it's fair with some dishes being better than others (Fish is a great dish if you can debone it yourself).  And another great point to bring me back is the service... its a great balance of being welcoming and informed while still offering an upscale experience.",5.0,4.0,32,2017-11-08,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,The spot is really cute and trendy. I liked the meatballs the best. And the lamb was yummy. My friends loved the beef tartare. I don't generally eat tartare but my friends  said it was the best they had. But the fried chicken was a miss. Service was inattentive as food took an unusually long time to come out.,5.0,4.0,32,2018-01-20,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,"Fresh on my radar with consistently high praise, I knew I had to make reservations to venture out to Ossington and visit Bar Sybanne. Despite being relatively simple in decor, Bar Sybanne feels intimate and at the same time, slightly transposed with its basketweave light fixtures, Moroccan-inspired latticework panels throughout, European bone china flatware, high top tables at the front---understated and tasteful. Staff were very warm, knowledgeable, and thorough. Food arrived at a measured pace, never leaving too much pause in between. My girlfriend and I shared the house pickles, the crudo, the halloumi, the fried chicken, the Brussels leaves, a basilica and a coupe de grace.The house pickles were turnips that day, and were forwardly tart and served to engage our appetites. We then delved into the crudo which was steelhead trout for the day; very fresh, simple and paired very nicely with the slivers of pickled turnips. The halloumi was one of my favourites this meal---salty, blistered with crispy caramelization, with an interior texture pleasantly resembling half squeaky half melted poutine curds, and supported by the mildly tart and sweet marmalade and oregano, it was a dish that vanished quite suddenly. The fried chicken was good but paled compared to the other brighter and exciting dishes---tender, delicious batter. By far, however, the greatest surprise was the Brussels leaves. A wonderful play of textures with a gentle crisp of leaves, a nutty crunch from the almonds, and just an earthy and addicting fragrance, this dish was our favourite. Both drinks were very smooth and delicious, pairing very nicely with our dinner. The basilica, in particular, is dangerously smooth and would be my top choice on my next visit.My only regret is that I didn't arrive with as empty a stomach as I had wished, and hope to return for the dips and the baked whole fish, as well as to sample the other handcrafted cocktails. Highly recommended.",5.0,5.0,32,2017-12-11,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,The service was fantastic and the food was very tasty. What I was most impressed was the portion sizes and the pricing was really appropriate. Tapas can easily get overpriced and you leave hungry. I was stuffed and satisfied and didn't break the bank! Definitely a go again place.,5.0,4.0,32,2018-01-19,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,"This is a recently opened and interesting restaurant that is well worth a visit.Decor is sparse and well matched and there is a large bar.Service is solicitous and well-informed.Wine list has some unusual elements in it and is reasonably priced.Food overall is adventurous, well-prepared and presented.Specifically:- Marcona almonds were sweet with cinnamon. Labneh had a very fresh taste to it. The humus was very good. The Israeli salad is finely chopped tomatoes onions etc with a sharp dressing. The Brussels leaves are crispy and unusual. I'm not the Tartare sort, but this one was mild and tender. The grilled fish was excellent, note: they prefer that you debone it yourself. The fried chicken  was a small portion but it was tasty indeed.Overall a great and recommended experience.",5.0,5.0,32,2017-10-13,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,"Bar Sybanne serves Mediterranean inspired food. The decor is cosy and has a Middle Eastern vibe. The service is attentive and friendly. The food is flavourful. The food is designed to be shared. It is best to go with a few people so that you can sample the different dishes. We ordered the flatbread with labneh, fried brussel leaves, saffron rice, daily fish, fried chicken, harissa meatballs, lamb kafta, Israeli salad, seasonal fruit and chocolate budino. The standouts were the fried brussel leaves, fried chicken, and saffron rice. The fried brussel leaves were done excellently. The leaves were crunchy - salty little flakes mixed with crunchy almond shards on top of date sauce that brings the whole dish together. The fried chicken is crispy on the outside and juicy on the inside. The savoury taste of the chicken is a nice contrast to the honey that is drizzled on top of the dish. The saffron rice is fragrant - mixed with dried apricot, sultanas and pistachios.  I would highly recommend Bar Sybanne. It is a worth the trip to Ossington.",5.0,5.0,32,2017-11-06,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,"We love this place! I'm just about to make a reservation for the 3rd time, bringing friends there for the first time! If you want to chew delicious food (highly accommodating with dietary needs), be surrounded by very passionate and friendly staff and chill out in a great atmosphere (that's not too crazy on the wallet), then this is your spot. Oh, and Marissa who runs the show is the best! The first time we went it was our anniversary and she brought us a card and champagne! Hello?!?! What resto in Toronto does that for you! AwesomeTouch. See you soon!",5.0,5.0,32,2018-01-07,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,"My friend and I went to Bar Sybanne on a Wednesday night between Christmas and new Years. Food: Excellent! We shared hummus, fried chicken, lamb kofta, and brussel sprouts. Although friend chicken seems odd for a Mediterranean place, it was good, as was the rest of the order! Drinks: I had a French cocktail with gin and my friend ordered a glass of wine that was recommended by our server. Both good and standard pricing for a place on ossington. Vibe: Vibe is great! It's dark and a bit loud. We went here right before heading out to a club and it was the perfect atmosphere to get our night started. Service: Service was great as well. Our servers were very helpful in recommendations and our food came out at a good pace.I would definitely return and recommend Bar Sybanne!",5.0,5.0,32,2018-01-04,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,"This is a neat restaurant with such a warm and inviting atmosphere. We walked in without any reservations, actually we accidentally stumbled upon it as we were going to check out another restaurant.We started off by looking for a nice bottle of wine and our server immediately sent over a sommelier to help us with our selection. She was amazing- friendly, knowledgeable and so personable (Her name is Marissa). Probably the best customer service I have received in a very long time from the restaurant industry. Love the decor, staff and most importantly the food. Every dish we had was full of flavour and meticulous thought.  We had the Eggplant dip, Brussels leaves, fried chicken and Za'atar Tartare. Highly recommend these dishes. Highly recommend this spot and can't wait to go back!!",5.0,5.0,32,2017-09-28,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,"Arrived here around 7:00pm Friday night without reservations. The restaurant was busy but luckily were seated right away. The restaurant was dimly lit and cozy. We were seated at a high table at the front of the restaurant. The food is Mediterranean tapas. My husband and I ordered 5 dishes to share. Eggplant dip with a homemade flatbread. The bread arrived to the table warm. It was delicious. From the hot menu we ordered the grilled mushrooms, saffron rice, harissa meatballs and lamb kofta. To round out our meal we ordered the ottoman salad. My husband loved the rice. My favourite dish was the harissa meatballs. Unfortunately it was the last item to arrive at our table and by then I was stuffed and could only eat one. I also had a glass of wine and my husband had their take on an old fashion. Our meal came just under $100. One thing I'd like to point out is how friendly our server was.",5.0,5.0,32,2017-11-07,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,"Food was simple and delicious.My husband and I had the hummus, Ottoman salad, meatballs, saffron rice, Brussel leaves, and fried chicken.The Brussel leaves and fried chicken were so simple but so delicious. A simple twist to familiar foods. The Ottoman salad was bright, the saffron rice was flavourful. The meatballs were only average.Everything was reasonably priced and the decor was beautiful. The service was also wonderful. Very down to earth and friendly. They also accommodated our baby in a stroller, which can be tough in some small downtown restaurants. The chef came out for a chat and I couldn't believe they had only opened 12 days ago! You'd never know it bc the food, service and everything was spot on.",5.0,5.0,32,2017-10-01,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,"I haven't reviewed anything in a while but perhaps that's because nothing has been notable lately until now. I came here for a casual birthday dinner with some friends and we were all super impressed with the food, service and overall experience.First off the staff had written a birthday card for me which was a really nice touch (ps: whoever writes the cards has amazing penmanship!). The service was warm, not overbearing and our glasses were never empty for long stretches of time. All of our drinks were amazing, really well crafted and beautifully presented.Now let's talk food. Wow this is place nailed every dish we ordered (or we just ordered all the best things lol). This is one of those menus where nothing is overly complicated or fussy and the ingredients just speak for themselves. The timing was also really spot on; they brought out 2 plates per course and I think they even pair the dishes accordingly as the items seemed to really compliment one another. We ordered the crudo, eggplant dip, meatballs, grilled mushrooms, fried brussels sprouts, lamb kofta, fried chicken, halloumi and budino. I think our favourites were the fried Brussels, lamb and mushrooms, but not a single disappointment in the mix! They were even kind enough to comp. the halloumi cause the kitchen forgot to send it (was corrected very promptly though), and they made no issue with accommodating me and my friend's nut sensitivities by having the kitchen send the nuts on the side instead of on top of certain dishes. The prices are very reasonable considering the quality of the food, service and ambience. Highly recommend this place if you are looking for somewhere cozy to try out around Ossignton.",5.0,5.0,32,2017-12-14,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,"Excellent food, great ambience and wonderful service!  Came here on a Friday night and snagged a cosy table for 2 at the back of the restaurant.  Our server was warm, friendly and knowledgeable.Tapas-style Middle Eastern menu.  I highly recommend the beet starter, fried chicken and Brussels sprouts.  Drinks are tasty, but pricey.Really enjoyed the whole experience and look forward to coming back to this great spot on Ossington!",5.0,5.0,32,2017-12-12,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
Bar Sybanne,Great use of Middle Eastern and north African spices. The chef knows how to use the spices; layers of flavor are delicious. Very reasonably priced for this level of cuisine. Seek it out as a destination before everyone in Toronto knows about it..,5.0,5.0,32,2017-11-26,43.649105,-79.42055,"Mediterranean , Middle Eastern , Bars"
